chap_num,para_num,sent_num,sent_str
9,313,0,the sound of someone splashing after us over the soggy ground
9,313,1, I
9,314,0,looked around
9,314,1, It was the man with owl-eyed glasses whom I had found
9,315,0,marvelling over Gatsby’s books in the library one night three months
9,316,0,before
9,317,0,I’d never seen him since then
9,317,1, I don’t know how he knew about the
9,318,0,"funeral, or even his name"
9,318,1," The rain poured down his thick glasses, and"
9,319,0,he took them off and wiped them to see the protecting canvas unrolled
9,320,0,from Gatsby’s grave
9,321,0,"I tried to think about Gatsby then for a moment, but he was already"
9,322,0,"too far away, and I could only remember, without resentment, that"
9,323,0,Daisy hadn’t sent a message or a flower
9,323,1, Dimly I heard someone murmur
9,324,0,"“Blessed are the dead that the rain falls on,” and then the owl-eyed"
9,325,0,"man said “Amen to that,” in a brave voice"
9,326,0,We straggled down quickly through the rain to the cars
9,326,1, Owl-eyes spoke
9,327,0,to me by the gate
9,328,0,"“I couldn’t get to the house,” he remarked"
9,329,0,“Neither could anybody else
9,329,1,”
9,330,0,“Go on
9,330,1,” He started
9,330,2," “Why, my God"
9,330,3, they used to go there by the
9,331,0,hundreds
9,331,1,”
9,332,0,"He took off his glasses and wiped them again, outside and in"
9,333,0,"“The poor son-of-a-bitch,” he said"
9,334,0,------------------------------------------------------------------------
9,335,0,One of my most vivid memories is of coming back West from prep school
9,336,0,and later from college at Christmas time
9,336,1, Those who went farther than
9,337,0,Chicago would gather in the old dim Union Station at six o’clock of a
9,338,0,"December evening, with a few Chicago friends, already caught up into"
9,339,0,"their own holiday gaieties, to bid them a hasty goodbye"
9,339,1, I remember
9,340,0,the fur coats of the girls returning from Miss This-or-That’s and the
9,341,0,chatter of frozen breath and the hands waving overhead as we caught
9,342,0,"sight of old acquaintances, and the matchings of invitations"
9,342,1, “Are you
9,343,0,going to the Ordways’
9,343,1, the Herseys’
9,343,2, the Schultzes’
9,343,3,” and the long
9,344,0,green tickets clasped tight in our gloved hands
9,344,1, And last the murky
9,345,0,"yellow cars of the Chicago, Milwaukee and St"
9,345,1, Paul railroad looking
9,346,0,cheerful as Christmas itself on the tracks beside the gate
9,347,0,"When we pulled out into the winter night and the real snow, our snow,"
9,348,0,"began to stretch out beside us and twinkle against the windows, and"
9,349,0,"the dim lights of small Wisconsin stations moved by, a sharp wild"
9,350,0,brace came suddenly into the air
9,350,1, We drew in deep breaths of it as we
9,351,0,"walked back from dinner through the cold vestibules, unutterably aware"
9,352,0,"of our identity with this country for one strange hour, before we"
9,353,0,melted indistinguishably into it again
9,354,0,That’s my Middle West—not the wheat or the prairies or the lost Swede
9,355,0,"towns, but the thrilling returning trains of my youth, and the street"
9,356,0,lamps and sleigh bells in the frosty dark and the shadows of holly
9,357,0,wreaths thrown by lighted windows on the snow
9,357,1," I am part of that, a"
9,358,0,"little solemn with the feel of those long winters, a little complacent"
9,359,0,from growing up in the Carraway house in a city where dwellings are
9,360,0,still called through decades by a family’s name
9,360,1, I see now that this
9,361,0,"has been a story of the West, after all—Tom and Gatsby, Daisy and"
9,362,0,"Jordan and I, were all Westerners, and perhaps we possessed some"
9,363,0,deficiency in common which made us subtly unadaptable to Eastern life
9,364,0,"Even when the East excited me most, even when I was most keenly aware"
9,365,0,"of its superiority to the bored, sprawling, swollen towns beyond the"
9,366,0,"Ohio, with their interminable inquisitions which spared only the"
9,367,0,children and the very old—even then it had always for me a quality of
9,368,0,distortion
9,368,1," West Egg, especially, still figures in my more fantastic"
9,369,0,dreams
9,369,1, I see it as a night scene by El Greco
9,369,2," a hundred houses, at"
9,370,0,"once conventional and grotesque, crouching under a sullen, overhanging"
9,371,0,sky and a lustreless moon
9,371,1, In the foreground four solemn men in dress
9,372,0,suits are walking along the sidewalk with a stretcher on which lies a
9,373,0,drunken woman in a white evening dress
9,373,1," Her hand, which dangles over"
9,374,0,"the side, sparkles cold with jewels"
9,374,1, Gravely the men turn in at a
9,375,0,house—the wrong house
9,375,1," But no one knows the woman’s name, and no one"
9,376,0,cares
9,377,0,"After Gatsby’s death the East was haunted for me like that, distorted"
9,378,0,beyond my eyes’ power of correction
9,378,1, So when the blue smoke of brittle
9,379,0,leaves was in the air and the wind blew the wet laundry stiff on the
9,380,0,line I decided to come back home
9,381,0,"There was one thing to be done before I left, an awkward, unpleasant"
9,382,0,thing that perhaps had better have been let alone
9,382,1, But I wanted to
9,383,0,leave things in order and not just trust that obliging and indifferent
9,384,0,sea to sweep my refuse away
9,384,1, I saw Jordan Baker and talked over and
9,385,0,"around what had happened to us together, and what had happened"
9,386,0,"afterward to me, and she lay perfectly still, listening, in a big"
9,387,0,chair
9,388,0,"She was dressed to play golf, and I remember thinking she looked like"
9,389,0,"a good illustration, her chin raised a little jauntily, her hair the"
9,390,0,"colour of an autumn leaf, her face the same brown tint as the"
9,391,0,fingerless glove on her knee
9,391,1, When I had finished she told me without
9,392,0,comment that she was engaged to another man
9,392,1," I doubted that, though"
9,393,0,"there were several she could have married at a nod of her head, but I"
9,394,0,pretended to be surprised
9,394,1, For just a minute I wondered if I wasn’t
9,395,0,"making a mistake, then I thought it all over again quickly and got up"
9,396,0,to say goodbye
9,397,0,"“Nevertheless you did throw me over,” said Jordan suddenly"
9,397,1, “You threw
9,398,0,me over on the telephone
9,398,1," I don’t give a damn about you now, but it"
9,399,0,"was a new experience for me, and I felt a little dizzy for a while"
9,399,1,”
9,400,0,We shook hands
9,401,0,"“Oh, and do you remember”—she added—“a conversation we had once about"
9,402,0,driving a car
9,402,1,”
9,403,0,“Why—not exactly
9,403,1,”
9,404,0,“You said a bad driver was only safe until she met another bad driver
9,405,0,"Well, I met another bad driver, didn’t I"
9,405,1, I mean it was careless of me
9,406,0,to make such a wrong guess
9,406,1," I thought you were rather an honest,"
9,407,0,straightforward person
9,407,1, I thought it was your secret pride
9,407,2,”
9,408,0,"“I’m thirty,” I said"
9,408,1, “I’m five years too old to lie to myself and
9,409,0,call it honour
9,409,1,”
9,410,0,She didn’t answer
9,410,1," Angry, and half in love with her, and tremendously"
9,411,0,"sorry, I turned away"
9,412,0,------------------------------------------------------------------------
9,413,0,One afternoon late in October I saw Tom Buchanan
9,413,1, He was walking ahead
9,414,0,"of me along Fifth Avenue in his alert, aggressive way, his hands out a"
9,415,0,"little from his body as if to fight off interference, his head moving"
9,416,0,"sharply here and there, adapting itself to his restless eyes"
9,416,1, Just as
9,417,0,I slowed up to avoid overtaking him he stopped and began frowning into
9,418,0,the windows of a jewellery store
9,418,1," Suddenly he saw me and walked back,"
9,419,0,holding out his hand
9,420,0,"“What’s the matter, Nick"
9,420,1, Do you object to shaking hands with me
9,420,2,”
9,421,0,“Yes
9,421,1, You know what I think of you
9,421,2,”
9,422,0,"“You’re crazy, Nick,” he said quickly"
9,422,1, “Crazy as hell
9,422,2, I don’t know
9,423,0,what’s the matter with you
9,423,1,”
9,424,0,"“Tom,” I inquired, “what did you say to Wilson that afternoon"
9,424,1,”
9,425,0,"He stared at me without a word, and I knew I had guessed right about"
9,426,0,those missing hours
9,426,1," I started to turn away, but he took a step after"
9,427,0,me and grabbed my arm
9,428,0,"“I told him the truth,” he said"
9,428,1, “He came to the door while we were
9,429,0,"getting ready to leave, and when I sent down word that we weren’t in"
9,430,0,he tried to force his way upstairs
9,430,1, He was crazy enough to kill me if
9,431,0,I hadn’t told him who owned the car
9,431,1, His hand was on a revolver in his
9,432,0,pocket every minute he was in the house—” He broke off defiantly
9,433,0,“What if I did tell him
9,433,1, That fellow had it coming to him
9,433,2, He threw
9,434,0,"dust into your eyes just like he did in Daisy’s, but he was a tough"
9,435,0,one
9,435,1, He ran over Myrtle like you’d run over a dog and never even
9,436,0,stopped his car
9,436,1,”
9,437,0,"There was nothing I could say, except the one unutterable fact that it"
9,438,0,wasn’t true
9,439,0,"“And if you think I didn’t have my share of suffering—look here, when"
9,440,0,I went to give up that flat and saw that damn box of dog biscuits
9,441,0,"sitting there on the sideboard, I sat down and cried like a baby"
9,441,1, By
9,442,0,God it was awful—”
9,443,0,"I couldn’t forgive him or like him, but I saw that what he had done"
9,444,0,"was, to him, entirely justified"
9,444,1, It was all very careless and
9,445,0,confused
9,445,1," They were careless people, Tom and Daisy—they smashed up"
9,446,0,things and creatures and then retreated back into their money or their
9,447,0,"vast carelessness, or whatever it was that kept them together, and let"
9,448,0,other people clean up the mess they had made …
9,449,0,I shook hands with him
9,449,1," it seemed silly not to, for I felt suddenly as"
9,450,0,though I were talking to a child
9,450,1, Then he went into the jewellery
9,451,0,store to buy a pearl necklace—or perhaps only a pair of cuff
9,452,0,buttons—rid of my provincial squeamishness forever
9,453,0,------------------------------------------------------------------------
9,454,0,Gatsby’s house was still empty when I left—the grass on his lawn had
9,455,0,grown as long as mine
9,455,1, One of the taxi drivers in the village never
9,456,0,took a fare past the entrance gate without stopping for a minute and
9,457,0,pointing inside
9,457,1, perhaps it was he who drove Daisy and Gatsby over to
9,458,0,"East Egg the night of the accident, and perhaps he had made a story"
9,459,0,about it all his own
9,459,1, I didn’t want to hear it and I avoided him when
9,460,0,I got off the train
9,461,0,"I spent my Saturday nights in New York because those gleaming,"
9,462,0,dazzling parties of his were with me so vividly that I could still
9,463,0,"hear the music and the laughter, faint and incessant, from his garden,"
9,464,0,and the cars going up and down his drive
9,464,1, One night I did hear a
9,465,0,"material car there, and saw its lights stop at his front steps"
9,465,1, But I
9,466,0,didn’t investigate
9,466,1, Probably it was some final guest who had been away
9,467,0,at the ends of the earth and didn’t know that the party was over
9,468,0,"On the last night, with my trunk packed and my car sold to the grocer,"
9,469,0,I went over and looked at that huge incoherent failure of a house once
9,470,0,more
9,470,1," On the white steps an obscene word, scrawled by some boy with a"
9,471,0,"piece of brick, stood out clearly in the moonlight, and I erased it,"
9,472,0,drawing my shoe raspingly along the stone
9,472,1, Then I wandered down to the
9,473,0,beach and sprawled out on the sand
9,474,0,Most of the big shore places were closed now and there were hardly any
9,475,0,"lights except the shadowy, moving glow of a ferryboat across the"
9,476,0,Sound
9,476,1, And as the moon rose higher the inessential houses began to
